,category_id,views,likes,dislikes,comment_total,toxic_scores
878,24,0.008021508663763324,0.008045798625722878,0.0019283677340736925,1378,0.06
879,10,0.0022946375422547376,0.0015594175388959025,0.0003391917186970013,318,0.07
880,24,0.0042348952807318395,0.0009336608358875946,0.0001319078906043894,140,0.04
881,17,0.006893020913010758,0.0043957169987952445,0.001275109609175764,315,0.03
882,26,0.03327632863390742,0.03975345782807708,0.003033881483900956,12703,0.1
883,2,0.0007916257356025463,0.00036510764706526073,2.1984648434064898e-05,78,0.0
884,10,0.004196799512065732,0.005625841264724931,0.00016959585934850065,498,0.03
885,22,0.01041609639477645,0.016312452558389864,0.0005025062499214834,4534,0.03
886,22,0.04532374801063462,0.01846181242619503,0.00387872011658145,4211,0.05
887,1,0.026220370600264015,0.006021789067264369,0.0027260964058240474,1789,0.0
888,1,0.0033523071626406437,0.0003069092891543132,2.1984648434064898e-05,37,0.047619047619047616
889,26,0.0025193808909889457,0.002184179398179237,0.00034547304682101983,597,0.05
890,28,0.00334833132340604,0.0006103366252712193,4.710996093013907e-05,107,0.01282051282051282
891,2,0.00406412696160679,0.0002357779628187106,2.512531249607417e-05,51,0.07142857142857142
892,27,0.003970321251665515,0.0032993992138744886,0.0026789864448939086,1041,0.07
893,10,0.10295676657958695,0.12908445526834417,0.012992927224532356,19035,0.06
894,10,0.0052170721476510066,0.006187927969334937,0.0004459742968053165,574,0.04
895,24,0.00958468817083251,0.000662565920832326,0.0051192824210751125,1099,0.31
896,24,0.05163629639539331,0.037486208978862554,0.005326566249167724,8481,0.12
897,22,8.180590425138176e-05,8.953593524761163e-05,0.0,7,0.0
898,25,0.001432506924225227,0.00019797390126971904,0.0001978618359065841,158,0.05172413793103448
899,23,0.0292444180180986,0.02456119930400733,0.0029428022261026874,3003,0.02
900,10,0.002574054704463581,0.0023906094711112305,0.00033291039057298277,785,0.01
901,10,0.002586054510153474,0.0023682254872993275,0.0001099232421703245,560,0.03
902,24,0.009850081463741117,0.0035839245192168987,0.0007663220311302622,526,0.03
903,23,0.006883430706856988,0.004488237465217777,0.0005778821874097059,888,0.03
904,26,0.003147756258019147,0.0042693718457236145,0.00012562656248037084,646,0.03
905,28,0.47486920211798017,0.18997486029906993,0.21816622906747402,0,0.0
906,22,0.017719664876751876,0.004963275343892605,0.0005621788670996595,709,0.02
907,10,0.003709409813894098,0.001301255592265289,0.0003580357030690569,518,0.08
908,26,0.015616036289725622,0.014029286209575768,0.001966055702817804,3133,0.0
909,10,0.0038014083241832805,0.003934606932270044,0.000879385937362596,863,0.03
910,10,0.0012490400155448086,0.00013480132473390417,1.5703320310046355e-05,32,0.045454545454545456
911,24,0.0008902988366067903,3.133757733666407e-05,6.281328124018543e-06,0,0.0
912,15,0.0562184149692805,0.02327984058624151,0.0029961935151568446,5702,0.0
913,25,0.000394596020035531,1.2932968424655013e-05,0.00041142699212321453,93,0.25
914,24,0.1472030621576441,0.18402768451117857,0.07288539088704916,38850,0.11
915,24,0.010523082614180319,0.004028619664280037,0.0014038768357181443,1094,0.01
916,28,0.11163918020411814,0.01746497901377162,0.02271014183238904,12823,0.01
917,22,0.005309263425903079,0.0015708582417330974,0.0003391917186970013,336,0.010101010101010102
918,10,0.0020235816904362416,0.0010540369266093836,0.0011023730857652543,620,0.04
919,24,0.0008817929502442756,0.00010346374739724011,0.00010678257810831523,117,0.1836734693877551
920,26,0.001414097583769246,0.0018320047195386313,0.0001413298827904172,387,0.0
921,24,0.0060670824800138174,0.0017673398774153562,0.00020100249996859337,346,0.04
922,17,0.004439060649427556,0.003397391320784375,0.0007631813670682529,451,0.1
923,24,0.0026635713272305564,0.0003611282721653669,0.00011934523435635231,49,0.0
924,24,0.0074896618541502175,0.010501072938957384,0.00048680292961143703,1693,0.02
925,10,0.0008426851497729964,0.0009988230998733564,5.9672617178176154e-05,83,0.034482758620689655
926,27,0.002159410816287505,0.002667176026653853,0.00023869046871270461,668,0.06
927,23,0.017618919520146565,0.0017146131599917627,0.0026224544917777416,1199,0.11
928,24,0.010958714114316028,0.005249790336684962,0.0020225876559339705,1001,0.07
929,22,0.0035037263974906237,0.0013007581704028023,0.0011149357420132914,1251,0.3163265306122449
930,22,0.20113018892802506,0.3419183372579918,0.17070137309832792,130106,0.13
931,23,0.07318079090381958,0.0785344559149926,0.005587241366314493,9107,0.1
932,10,0.0017585498374580537,0.005051816435415243,0.00010050124998429668,890,0.02
933,10,0.006187947992745756,0.003891331230233699,0.00044283363274330725,366,0.05
934,26,0.0007864691925952428,0.0007317075597179817,7.223527342621323e-05,216,0.0
935,10,0.0012711119472956969,0.0011987866885930223,0.00011620457029434304,201,0.02
936,10,0.005142181794068298,0.0004143524114514471,0.00021356515621663046,53,0.0
937,26,0.03647830088148934,0.046035895951284496,0.006830944334870165,14951,0.05
938,28,0.020933179106111824,0.01741175487448554,0.0029679275385987615,3755,0.0
939,10,0.0028182676174496645,0.008641212595119496,0.00024497179683672315,2583,0.06
940,10,0.00285867660167045,0.001236590750142014,0.00018843984372055627,136,0.010526315789473684
941,24,0.0016223110796856493,0.0007525992779424245,1.8843984372055628e-05,112,0.012987012987012988
942,24,0.054436443824331326,0.019249728656374015,0.004940264569540584,4566,0.01
943,10,0.006429197098302408,0.005065744247564871,0.0005935855077197523,828,0.02
944,24,0.01596362102281139,0.022051208585899283,0.002151354882476351,6640,0.09
945,10,0.08436306766309712,0.06145995306327306,0.030263438901521337,8211,0.0
946,1,0.05196421879626431,0.023404196051863193,0.0026664237886458715,3314,0.08
947,19,0.006059468145479668,0.004920497063718746,0.0004553962889913443,2160,0.02
948,24,0.003813697281817509,0.00015917499599575402,0.0001978618359065841,139,0.06557377049180328
949,17,0.00499334083072197,0.0014514769947362818,0.0002638157812087788,344,0.06
950,23,0.005011942939140841,0.008170154091344561,0.0008574012889285311,2529,0.05
951,10,8.026376054826293e-05,0.00018553835470755078,9.421992186027814e-06,55,0.046511627906976744
952,28,0.022733945127442756,0.012643468900687736,0.0032380246479315586,4786,0.06
953,26,0.007800114658384327,0.009390827341887,0.0009516212107888092,1618,0.0
954,10,0.007569202734837643,0.007618015823984289,0.0005590382030376503,1029,0.06
955,26,0.019393469098524477,0.01955614052366584,0.0011055137498272635,3744,0.03
956,10,0.0020746170086113304,0.0034063449143091357,9.421992186027814e-05,275,0.02
957,23,0.030396664420277338,0.023552427766884237,0.0025062499214833986,3205,0.1
958,28,0.10805591292594009,0.04915920782583868,0.03622127862715292,20901,0.07
959,26,0.0016661898872384524,0.0017539094871282144,5.025062499214834e-05,229,0.02
960,22,0.07523138420505576,0.10878466906026067,0.0035834976947525785,17755,0.1
961,24,0.01324561684205981,0.010933332537458353,0.001586035351314682,1567,0.06
962,1,0.04268061008747039,0.05446470941112216,0.011397469881031646,20727,0.05
963,26,0.0013533274834682195,0.00408433091287855,0.00017273652341050992,1421,0.02
964,10,0.004399157681109356,0.0005133393620863067,4.082863280612053e-05,119,0.0
965,23,0.03456797036925089,0.023104250668783695,0.0033919171869700128,2004,0.02
966,28,0.029708000872853337,0.022109904365672717,0.004261881132146581,4118,0.03
967,10,0.007192991959262732,0.006173502735322822,0.0013693295310360423,1001,0.1
968,1,0.03963359918605655,0.018672719295889404,0.0038253288275272926,4278,0.03
969,10,0.004129041573109948,0.0025517741545569316,0.001180889687315486,561,0.11
970,10,0.00035175334028326094,0.0007123081070809992,1.8843984372055628e-05,140,0.02
971,10,0.0070218140082165415,0.003042729532831335,0.002613032499591714,600,0.12
972,2,0.004063669137694927,0.00010197148180977992,0.00017587718747251918,3,0.0
973,10,0.012852731637694927,0.02172788437528291,0.0017870378512832754,3593,0.02
974,10,0.002103074379132945,0.00159025769437008,0.0001538925390384543,179,0.02
975,28,0.036658779886744965,0.0031068969530921235,0.005665757967864725,2885,0.02
976,24,0.0029650845171856496,0.0011405883306820747,0.00017273652341050992,110,0.02040816326530612
977,22,0.006087009868177556,0.011199950655751242,0.00015075187497644502,1643,0.06
978,22,0.0006074841390520134,1.0943280974708088e-05,3.1406640620092713e-06,0,0.0
979,10,0.04160101311130576,0.030131329320133748,0.002748081054258112,4609,0.06
980,2,0.0030181438989710816,0.0006202850625209538,0.0003140664062009271,68,0.061224489795918366
981,17,0.32977909369756714,0.21527572591259503,0.029418600268840845,21853,0.04
982,10,0.0003758493356444927,7.013648261062911e-05,0.0,29,0.08695652173913043
983,26,0.017153649945716543,0.015181315243095038,0.002836019647994372,2137,0.14
984,10,0.022357613871891037,0.039610200331680896,0.001586035351314682,3930,0.03
985,24,0.05160617640119177,0.03730514742091739,0.005153829725757214,5891,0.03
986,28,0.0018566687305689893,0.0009983256780108697,0.00015703320310046356,236,0.020202020202020204
987,1,0.08306352244127517,0.0060914281280125115,0.0016802552731749602,1743,0.11
988,24,0.009213200210348401,0.01362587707909903,0.0012405623044936622,1988,0.05
989,22,0.002131218501714864,0.0008824263840514613,0.00021042449215462116,176,0.0967741935483871
990,1,0.03952593827878257,0.019022406865217577,0.0036431703119307545,6931,0.02
991,1,0.05366929962001579,0.042483806431266743,0.0064697679677390985,4287,0.09
992,24,0.008325045917328761,0.005058780341490057,0.0007223527342621324,872,0.07
993,27,8.219144017716147e-05,3.0342733611690606e-05,0.0,11,0.0
994,27,0.02450092856327724,0.012584275699051814,0.0031343827338852527,2705,0.04
995,10,0.010314893214259277,0.014191445736746444,0.0005935855077197523,2291,0.01
996,25,0.0057401480149526255,0.0002507006186933126,0.002534515898041482,658,0.03
997,28,0.005246541549977793,0.006607752021273739,0.0006846647655180211,2483,0.0
998,23,0.002465839589296289,0.001614133943769443,0.0014792527732063667,407,0.050505050505050504
999,22,0.0024272137087322345,0.00259156790355587,0.00022298714840265826,302,0.0
1000,24,0.01694268950632896,0.014101412379636346,0.00206969761686411,3316,0.16
1001,24,0.010527709045289676,0.003828158653697884,0.0010866697654552079,629,0.13
1002,24,0.0012163176538442558,0.0005715377199972542,0.0008165726561224105,533,0.11
1003,24,0.07991227226392864,0.08907880455598632,0.01249356163867288,30850,0.01
1004,22,0.10705855558194335,0.07532111068332831,0.029167347143880102,31293,0.0
1005,25,0.0013626526336730162,0.0005337336584482627,0.001111795077951282,761,0.18
1006,17,0.03144247881094552,0.0036341641273280587,0.00392268941344958,5175,0.11
1007,28,0.023446825150204798,0.03892077363027429,0.0057505558975389755,12621,0.010101010101010102
1008,1,0.010065885198196308,0.003615262096553563,0.0020571349606160728,940,0.09
1009,22,0.034490212592220196,0.020825561116731978,0.005706586600670846,3875,0.06
1010,22,0.16837536992172078,0.13915426345252557,0.8522223338902778,85949,0.12
1011,24,0.00021192427920203316,0.00010047921622231972,0.00018843984372055627,69,0.08
1012,28,0.01894378963309317,0.009589298665019206,0.0037939221869071997,3328,0.02
1013,26,0.013188629813030497,0.01588864913155117,0.0020571349606160728,3183,0.01
1014,23,0.029232900132315928,0.008365640883301847,0.017440107536337485,2636,0.1111111111111111
1015,10,0.38328343213333993,0.20648677902431697,0.09318036205575307,31425,0.0
1016,22,0.0548975206955685,0.06907796888725734,0.022226479566839614,11177,0.06
1017,24,0.044007648839999504,0.04105371857661739,0.004195927186844387,12968,0.09
1018,24,0.009549435729619029,0.007945816831363046,0.0018655544528335072,2890,0.02
1019,17,0.002093893804900316,0.0003800303029398627,0.00023240914058868608,170,0.0547945205479452
1020,1,0.0003977284994324911,0.0002228449943940556,9.421992186027814e-05,53,0.06
1021,24,0.00013375687025019738,5.123445183613332e-05,0.0003580357030690569,53,0.15151515151515152
1022,24,0.030520373260461902,0.0057506941522091,0.0038724387884574315,1073,0.04
1023,25,0.011776917732802013,0.0028920107084978554,0.0006563987889599377,1224,0.07
1024,1,0.01972319869904757,0.0017240641753790106,0.0013913141794701072,0,0.0
1025,24,0.023375790155879886,0.019843152938320684,0.0034170424994660873,3914,0.02
1026,23,0.062259497870299545,0.059495136706450465,0.012082134646549666,4893,0.03
1027,26,0.014377815376098006,0.012286817425284749,0.00112121707013731,4613,0.02
1028,24,0.09658371315047622,0.03411766812610241,0.022267308199645734,18636,0.07
1029,1,0.0036647599344897357,0.000710815841493539,0.00011620457029434304,84,0.02666666666666667
1030,10,0.027259269440263523,0.025675424275977608,0.0026601424605218527,2744,0.05
1031,25,0.02641337952310748,0.0014072064489749627,0.003530106405698421,2891,0.02
1032,23,0.010173546105470293,0.003122814452691699,0.0027260964058240474,1229,0.03
1033,23,0.006738445102768456,0.005617882514925143,0.0006124294920918079,1225,0.02
1034,24,0.0021301341819236082,0.00030641186729182644,0.0007600407030062436,397,0.19
1035,28,0.000529461306072345,2.0891718224442712e-05,0.0002826597655808344,65,0.10526315789473684
1036,26,0.05107057061630231,0.055563514305355347,0.005078453788268992,7842,0.0
1037,24,0.012448328547547375,0.0024313980638351424,0.0017524905466011734,428,0.1414141414141414
1038,10,0.02058667869281731,0.029973646589725452,0.0014792527732063667,6764,0.05
1039,22,0.006581531980976115,0.006915158732290538,0.002050853632492054,1632,0.02
1040,23,0.021469435482876036,0.0036033239718538815,0.008740468084571802,1583,0.1
1041,26,0.0013726765677432886,0.001263948952578784,0.00014761121091443576,196,0.02
1042,28,0.043497054698295005,0.014206865814483532,0.014968404919536186,4995,0.0
1043,1,0.002517742363304382,0.0033715253839350645,0.0015734726950666449,3069,0.07
1044,24,0.009847141752307047,0.0061993686721721316,0.0012185776560595973,1423,0.15
1045,25,0.021185126833608865,0.017118773397480858,0.0037216869134809863,3837,0.02
1046,1,0.03649003563123026,0.008120411905095888,0.003574075702566551,1964,0.04081632653061224
1047,26,0.0042934003574689105,0.005149311120462642,0.0005778821874097059,1331,0.0
1048,17,0.008623884451798756,0.00564424587363694,0.0009767465232848834,3867,0.0
1049,28,0.007404337934576096,0.0012918045768780411,0.00035489503900704763,157,0.02666666666666667
1050,24,0.035071022464407325,0.002801977351387757,0.0007914473436263364,695,0.06
1051,26,0.002528754233184465,0.002128468149580723,0.0006658207811459655,760,0.05
1052,23,0.10808649074405349,0.18770711402799292,0.023259758043240663,18987,0.06
1053,25,0.0045556370749851955,0.0003596360065779067,0.00037687968744111255,69,0.022727272727272728
1054,24,0.00721583496286518,0.003477973662507225,0.0005213502342935391,489,0.06
1055,24,0.0017081410151623569,0.00012584773120914302,3.1406640620092713e-06,15,0.125
1056,10,0.0011148253213827477,0.0009451015387247894,9.73605859222874e-05,133,0.05
1057,10,0.0010916208778498815,0.001201273797905456,0.0003077850780769086,530,0.13
1058,23,0.01802633460971427,0.007834394334166018,0.007989849373751585,2154,0.09
1059,22,0.00753802251684021,0.006582880928149401,0.0006721021092699841,1643,0.01
1060,25,0.0006265440713827477,0.00025020319683082584,0.00022612781246466752,175,0.15
1061,28,0.01885615249796437,0.007285738019843153,0.004676448788331805,0,0.0
1062,22,0.008409140941139459,0.012815079443245657,0.0008385573045564754,2387,0.04
1063,23,0.050838646660950455,0.04450035466178795,0.0030527254682730116,17024,0.01
1064,22,0.018063153290626233,0.011204427452513622,0.005232346327307446,2550,0.04
1065,10,0.00389138277086212,0.009066508287545651,0.0002292684765266768,907,0.04
1066,10,0.07497909913362366,0.15102772331008382,0.003947814725945654,25994,0.04
1067,23,0.06504689851769148,0.08492831653539704,0.0052072210148113715,15830,0.05
1068,22,0.003794685541477497,0.0071683464602962845,0.00043341164055727945,840,0.04
1069,28,0.006070986031262337,0.002951203910133777,0.00041142699212321453,495,0.020202020202020204
1070,22,0.08569246782317164,0.07105969758740448,0.005332847577291743,7679,0.0
1071,10,0.005863254455253158,0.002405034705123346,0.0006783834373940026,281,0.06
1072,24,0.010063620174632353,0.0006113314689961927,0.0021168075777942487,982,0.17
1073,10,0.012433822758339912,0.011815758921509815,0.0019158050778256555,1191,0.02
1074,22,0.009419895658557047,0.0036839063135767317,0.005910729764701449,1059,0.02
1075,24,0.0794491231370904,0.03540101653131818,0.004434617655557091,1681,0.02
1076,28,0.06472656635535926,0.03759365210115969,0.0020665569528021004,4981,0.02
1077,10,0.04455026655953909,0.041415841692507734,0.007000540194218666,3681,0.06
1078,1,0.04498883777110886,0.026975685024517925,0.0012217183201216064,1996,0.01
1079,24,0.0010824162076218911,0.0004377312389883235,0.00022612781246466752,263,0.01
1080,26,0.018159103544154658,0.012279356097347448,0.001425861484152209,3424,0.06
1081,26,0.023491956949516384,0.035113506694800845,0.0032505873041795957,7140,0.02
1082,26,0.017836385878281683,0.013872598322892449,0.0018938204293915905,2140,0.03
1083,26,0.022509780082597217,0.030950085705786907,0.0014038768357181443,3356,0.04
1084,28,0.055601557488032964,0.011769996110161036,0.01461036921646713,7508,0.13
1085,10,0.050169404485787605,0.05824163361298391,0.006573409881785405,11438,0.04
1086,28,0.01915096700120904,0.018944809054669647,0.002525093905855454,4038,0.0
1087,24,0.00014708195568495855,3.680921782401811e-05,0.0,5,0.0
1088,26,0.006498930908877813,0.0073971605170401805,0.0007003680858280675,1352,0.0
1089,24,0.00152098741919167,4.427054576131908e-05,6.281328124018543e-06,0,0.0
1090,10,0.36230309716430614,0.525550073966631,0.039748244368789334,161642,0.0
1091,26,0.0027868946314893407,0.0023373853318251502,0.00037687968744111255,448,0.05
1092,22,0.015084671400019739,0.030113422133084225,0.0006972274217660582,3494,0.030612244897959183
1093,23,0.03268260330820667,0.019368612481508344,0.0016300046481828117,3713,0.0
1094,25,0.0012161971738674498,0.00018703062029501097,0.000185299179658547,441,0.06
1095,24,0.008741737965110541,0.00852033908253522,0.002063416288740091,1411,0.06
1096,26,0.010531636692533557,0.0084198598663129,0.0020194469918719616,2226,0.01
1097,25,0.0021607120000370116,0.00022035788508162194,0.0006658207811459655,1259,0.09
1098,10,0.0011832820442040071,0.00015668788668332035,3.140664062009271e-05,18,0.0
1099,22,0.004725272882328267,0.0020866847131318375,0.000439692968681298,526,0.04
1100,10,0.002711016342096822,0.0017534120652657277,0.00037687968744111255,262,0.07
1101,26,0.03517730989994572,0.04144568700425694,0.0031940553510634287,13144,0.1
1102,10,0.007748428748334485,0.008342759477627457,0.0005810228514717152,559,0.04
1103,10,0.0048426444757328265,0.006207824843834407,0.00018843984372055627,463,0.03
1104,22,9.804660512485195e-05,0.00010644827857216049,0.0,6,0.0
1105,25,0.0017869108239982234,0.00022931147860638312,0.0003077850780769086,167,0.05172413793103448
1106,27,0.004488168287973746,0.003609790456066209,0.0028454416401803998,959,0.07
1107,22,0.01153858424268407,0.016875036684862357,0.0005653195311616688,4660,0.03
1108,22,0.022166195284741414,0.005042862841890481,0.0027386590620720845,776,0.09
1109,1,0.026817565749296782,0.0061123198462369535,0.002766925038630168,1733,0.0
1110,22,0.04961490744053494,0.019702879973099427,0.0041708018743483125,4516,0.05
1111,17,0.007383784050532965,0.0045668301194906795,0.001331641562291931,332,0.03
1112,10,0.1137262066503405,0.1335219557035883,0.013680732654112385,19587,0.06
1113,24,0.004754019404794216,0.0009893720844861085,0.0001413298827904172,153,0.04
1114,24,0.0002986939584978287,1.939945263698252e-05,0.0,5,0.0
1115,10,0.0029077842402166405,0.00256868649788148,0.0003580357030690569,857,0.01
1116,24,0.05521370834669858,0.038837704179239006,0.0055778193741284655,8720,0.12
1117,26,0.003389776435427359,0.004508631761579732,0.00013504855466639867,174,0.03
1118,25,0.0004036561142913541,1.2932968424655013e-05,0.00041142699212321453,69,0.25
1119,23,0.03071745440652142,0.025248636317963993,0.003037022147962965,3130,0.02
1120,28,0.0036895306177210816,0.0006685349831821668,4.710996093013907e-05,118,0.01282051282051282
1121,24,0.01104052001856741,0.000670027248769627,0.0051506890616952045,1129,0.31
1122,25,0.00400894713222957,0.00023627538468119736,0.0016174419919347746,753,0.25252525252525254
1123,24,0.00010773319526006711,1.144070283719482e-05,0.0,2,0.0
1124,10,0.003827263327205882,0.0033386955410109405,0.00012876722654238013,580,0.03
1125,2,0.005736220367708745,0.0002954685863171184,3.140664062009271e-05,54,0.07142857142857142
1126,22,0.02006630157699615,0.0054960141586158934,0.0005998668358437708,853,0.02
1127,24,0.010995267739279018,0.004148000911276852,0.0014447054685242649,1119,0.01
1128,24,0.010537973939313562,0.0036182466277284832,0.0007788846873782992,524,0.03
1129,1,0.003734806993004836,0.00033476491345357014,2.826597655808344e-05,36,0.047619047619047616
1130,2,0.0012466545120040466,0.00042877764546356235,3.140664062009271e-05,78,0.0
1131,26,0.016636959517185648,0.014697323770895448,0.0020979635934221933,2286,0.0
1132,10,0.004212148661110837,0.0014718712910982378,0.00037687968744111255,578,0.08
1133,27,0.002465550437351954,0.002811925788637492,0.00024497179683672315,547,0.06
1134,15,0.05845625825046881,0.023875751977500616,0.003087272772955114,5907,0.0
1135,1,0.00013539539793476117,0.0001178889814093553,3.1406640620092713e-06,22,0.0
1136,17,0.004628575652943644,0.003484937568582039,0.0007694626951922714,456,0.1
1137,26,0.0015708661295894197,0.001958847294472748,0.00016331453122448212,200,0.0
1138,24,0.00665302479921289,0.0018021594077894275,0.0002072838280926119,354,0.04
1139,24,0.010735199661345243,0.013524900441014223,0.0008228539842464291,1749,0.02
1140,24,0.000932996940386893,0.00010843796602210742,0.00010678257810831523,131,0.1836734693877551
1141,28,0.00490922171091591,0.001832502141401118,0.00016331453122448212,192,0.0
1142,28,0.11432316083941967,0.017672901352291076,0.02301478624640394,13000,0.01
1143,10,0.0033117776984430518,0.009201309612279555,0.00025753445308476027,2213,0.06
1144,10,0.0025964880761448874,0.0060387014105889175,0.00014761121091443576,807,0.02
1145,10,0.0022766137377245362,0.0011281527841199065,0.0011871710154395046,641,0.04
1146,24,0.14929420901907323,0.18538912814880473,0.07383387143377595,39002,0.11
1147,23,0.018187416338704104,0.0017981800328895335,0.0027072524214519916,1264,0.11
1148,22,0.0035292440565781683,0.0013037427015777227,0.0011306390623233376,1263,0.3163265306122449
1149,10,0.006651313983542242,0.006834078968705201,0.0014101581638421628,1039,0.03
1150,23,0.07692089901580389,0.08078827437391997,0.006023793670933782,9412,0.1
1151,26,0.037474525713704104,0.04687604147702458,0.006991118202032638,12202,0.05
1152,22,0.20879379977268803,0.34862806076107533,0.1774066908707177,134318,0.13
1153,28,0.02397057570537653,0.019153726236914075,0.003439027147900152,4208,0.0
1154,17,0.005191458104582017,0.0014788351971730521,0.00027009710933279733,351,0.06
1155,10,0.006795191171844157,0.0005113496746363597,0.0002638157812087788,60,0.0
1156,24,0.002981180642086952,0.00038102514666483615,0.00012562656248037084,55,0.0
1157,10,0.00021192427920203316,5.919320163592102e-05,9.421992186027814e-06,13,0.0
1158,24,0.01622246020498174,0.02233026225075434,0.002163917538724388,6739,0.09
1159,10,0.007160558749506514,0.004279320282973349,0.0005213502342935391,390,0.05
1160,23,0.005175964379564745,0.008358179555364546,0.000891948593610633,2588,0.05
1161,10,0.0013956400513225424,0.00015071882433347959,1.5703320310046355e-05,33,0.045454545454545456
1162,19,0.006367728214135906,0.0050672365131523315,0.00047424027336339996,1747,0.02
1163,10,0.0010517901975177655,0.001165956845668898,7.223527342621323e-05,90,0.034482758620689655
1164,10,0.0031683824300483615,0.0013514952003764488,0.00021356515621663046,176,0.010526315789473684
1165,24,0.00017337068662406238,5.471640487354044e-06,0.0,2,0.0
1166,24,0.0016964303614167983,0.0007640399807796192,2.1984648434064898e-05,120,0.012987012987012988
1167,26,0.008404972333941966,0.009866860064286801,0.0009767465232848834,1650,0.0
1168,26,0.020446849631736083,0.020274915114959168,0.0011620457029434305,3902,0.03
1169,10,0.0941805954371052,0.06510406562785084,0.03186831823720807,8631,0.0
1170,24,0.05836840425138176,0.02003068098047818,0.005122423085137121,4766,0.01
1171,24,0.003939550665589223,0.00016514405834559478,0.00020100249996859337,124,0.06557377049180328
1172,28,0.11568909052846181,0.05126330230415755,0.03789839323626588,21660,0.07
1173,1,0.05406522091979619,0.023860331899763526,0.0027386590620720845,3543,0.08
1174,26,0.0008734798318446506,0.0007789626366542212,7.223527342621323e-05,182,0.0
1175,10,0.008571041933971575,0.008163687607132234,0.0006218514842778357,1085,0.06
1176,10,9.898634894393999e-05,0.00020941460410691388,1.2562656248037085e-05,45,0.046511627906976744
1177,28,0.023276755614945223,0.012795679990608676,0.003285134608861698,4802,0.06
1178,23,0.032602869659556354,0.024401526886149088,0.002638157812087788,3295,0.1
1179,10,0.000632086150315831,0.000978926225373887,4.3969296868129795e-05,133,0.02
1180,10,0.0044402413532002565,0.0005188110025736607,4.3969296868129795e-05,107,0.0
1181,26,0.0018412472935378011,0.001878762374612384,5.9672617178176154e-05,274,0.02
1182,22,0.006852828792748224,0.011680460174913424,0.00017587718747251918,1674,0.06
1183,10,0.008311769023884722,0.00661819788038596,0.0014980967575784223,1083,0.1
1184,24,0.01108003745095983,0.005275656273534272,0.002038290976244017,1018,0.07
1185,10,0.002568295761572246,0.0017932058142646663,0.00016959585934850065,210,0.02
1186,1,0.04548232375610689,0.05657129099875346,0.011943945427821259,21940,0.05
1187,22,0.07820523966455291,0.11132201798080549,0.0037185462494189773,18159,0.1
1188,24,0.013796427200022207,0.011207909405551029,0.0016237233200587931,1566,0.06
1189,10,0.0026044638506094553,0.003881880214846451,0.00012248589841836157,285,0.02
1190,28,0.03193182028474141,0.02297094160963725,0.004447180311805128,4241,0.03
1191,23,0.035569110784519346,0.02351860308023514,0.0035018404291403374,2080,0.02
1192,10,0.007821535998260461,0.0032312524187138062,0.002697830429265964,635,0.12
1193,10,0.0046037808737169365,0.0026796115732160212,0.0012813909372997826,563,0.11
1194,28,0.0384486063261819,0.003209863278626877,0.005838494491275235,2927,0.02
1195,1,0.040776086710114,0.01896420850730663,0.003910126757201543,4421,0.03
1196,10,0.02450895252973253,0.041458122550819106,0.0017085212497330437,4069,0.03
1197,24,0.06339723848327082,0.04186750074364568,0.006202811522468311,6570,0.03
1198,10,0.013246050569976313,0.02199848186847569,0.001805881835655331,3578,0.02
1199,10,0.002632583877196013,0.0021369243212429976,0.00023554980465069535,239,0.02
1200,10,0.05697555933552112,0.17435531639512408,0.007226668006683333,38696,0.07
1201,10,0.05195576110189252,0.08220542926014467,0.008611700858029422,12872,0.06
1202,24,0.0023869733964789774,0.005439308066292407,0.0002072838280926119,569,0.03
1203,10,0.4955497829047202,0.7352487059570247,0.1459686436100049,501435,0.02
1204,24,0.011541355282150612,0.0024164754079605403,0.00482720066330825,1555,0.13
1205,22,0.002730365426371891,0.0003297906948287028,0.0064666273036770895,936,0.04040404040404041
1206,24,0.009443292870052803,0.00048299662847461607,0.00023554980465069535,153,0.06818181818181818
1207,19,0.04850227485473006,0.02329376839839114,0.004632479491463675,5161,0.02
1208,24,0.035220899555554186,0.011202437765063675,0.004111129257170136,1853,0.13
1209,1,0.01025038823467726,0.006319744762893921,0.0009484805467267999,465,0.02
1210,1,0.03676624802605606,0.061836998835038,0.0013975955075941258,28875,0.02
1211,23,0.018551097196691176,0.010342892786686604,0.001271968945113755,3065,0.02
1212,24,0.0013688212084854916,0.0005158264713987403,0.002754362382382131,510,0.2
1213,24,0.0317863286647503,0.02115236728038576,0.0038473134759613573,4875,0.16
1214,27,0.0045060234205364195,0.00277113719591358,0.0008856672654866145,2332,0.01
1215,24,0.005488947263311785,0.0017847496426023918,0.0022738407808947122,1553,0.11
1216,23,0.0007691200759351559,0.0015245980085218313,0.00016959585934850065,242,0.02
1217,25,0.007344001562191571,0.007715510509031688,0.006780693709878017,2161,0.03
1218,17,0.015523652243510658,0.002896487505260236,0.0013253602341679125,2986,0.05
1219,24,0.0016536358736552507,0.00043176217663848273,0.0007160714061381138,390,0.08
1220,27,0.005384370643444039,0.004718046365686646,0.00015703320310046356,480,0.0
1221,25,0.0043053519711680815,0.0003118835077791805,0.0031783520307533827,526,0.16
1222,28,0.023857589583127715,0.016618367003819204,0.00262873581990176,7726,0.0
1223,10,0.0015364570482135807,0.005810882197569995,0.00027951910151882513,1973,0.07
1224,25,0.003398932913664627,0.0010281709897600735,0.0024811246089873245,1823,0.18
